Name: CCTV3-综艺, URL: http://gmxw.7766.org:808/hls/91/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5755 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3-综艺, URL: http://gmxw.7766.org:808/hls/91/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5755 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV3-综艺, URL: http://n1.gzbody.com:85/rtp/239.77.0.169:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV3-综艺, URL: http://n1.gzbody.com:85/rtp/239.77.1.7:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV3-综艺, URL: http://n1.gzbody.com:85/rtp/239.77.0.32:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV3-综艺, URL: http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8, IPv_Type: ipv4, Location: 中国-广东, ISP: 移动, Date: None, Delay: 5807 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3-综艺, URL: http://59.35.185.47:8188/udp/239.77.0.169:5146, IPv_Type: ipv4, Location: 中国-广东-潮州, ISP: 电信, Date: None, Delay: 389 ms, Speed: 0.00 M/s, Resolution: 0x0
Name: CCTV3-综艺, URL: http://171.15.18.199:8180/TV00000000000000000003@HHZT, IPv_Type: ipv4, Location: 中国-河南-漯河, ISP: 电信, Date: None, Delay: 447 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3-综艺, URL: http://58.57.40.22:9901/tsfile/live/1002_1.m3u8, IPv_Type: ipv4, Location: 中国-山东-临沂, ISP: 电信, Date: None, Delay: 5366 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3-综艺, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226930/65406412.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV3-综艺, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226841/63329606.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://ygbh.site/php/bfgd.php?id=063, IPv_Type: ipv4, Location: 美国-加利福尼亚州, ISP: , Date: None, Delay: 5341 ms, Speed: 0.76 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://220.169.100.41:10087/udp/239.76.246.95:1234, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://220.169.100.41:10087/udp/239.76.246.96:1234, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://220.169.100.41:10087/udp/239.76.245.195:1234, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://220.169.100.41:10087/udp/239.76.246.154:1234, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV4-中文国际, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, IPv_Type: ipv4, Location: 英国, ISP: , Date: None, Delay: 5110 ms, Speed: 0.32 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, IPv_Type: ipv4, Location: 英国, ISP: , Date: None, Delay: 5110 ms, Speed: 0.32 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://zqh2333.top:2222/rtp/239.93.25.105:5140, IPv_Type: ipv4, Location: 中国-四川, ISP: 电信, Date: None, Delay: 774 ms, Speed: 0.31 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://218.89.240.144:59901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 5656 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://183.223.157.33:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-广安, ISP: 移动, Date: None, Delay: 5708 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://sh.lnott.top:880/dx04.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-鞍山, ISP: 移动, Date: None, Delay: 5345 ms, Speed: 0.16 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://120.238.94.10:9901/tsfile/live/1021_1.m3u8, IPv_Type: ipv4, Location: 中国-广东-江门, ISP: 移动, Date: None, Delay: 5765 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://120.238.94.10:9901/tsfile/live/1021_1.m3u8, IPv_Type: ipv4, Location: 中国-广东-江门, ISP: 移动, Date: None, Delay: 5765 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://113.25.252.226:9901/tsfile/live/0004_1.m3u8, IPv_Type: ipv4, Location: 中国-山西, ISP: 电信, Date: None, Delay: 5197 ms, Speed: 0.11 M/s, Resolution: 720x576
Name: CCTV4-中文国际, URL: http://113.15.109.216:59901/tsfile/live/1000_1.m3u8, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV4-中文国际, URL: http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV4-中文国际, URL: http://www.cdnstv.com:6398/hls/4/index.m3u8, IPv_Type: ipv4, Location: 中国-河南-平顶山, ISP: 电信, Date: None, Delay: 5643 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://111.14.181.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-山东, ISP: 移动, Date: None, Delay: 5554 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://1.195.131.69:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-河南-濮阳, ISP: 电信, Date: None, Delay: 5234 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://1.197.251.119:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-河南-漯河, ISP: 电信, Date: None, Delay: 5295 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://116.9.204.242:9901/tsfile/live/0004_1.m3u8, IPv_Type: ipv4, Location: 中国-广西-贺州, ISP: 电信, Date: None, Delay: 5255 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV4-中文国际, URL: http://116.9.204.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-广西-贺州, ISP: 电信, Date: None, Delay: 5255 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV4-中文国际, URL: http://home.l-ht.cn:4000/rtp/239.77.1.163:5146, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 电信, Date: None, Delay: 405 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://183.11.239.36:808/hls/22/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5654 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://n1.gzbody.com:85/rtp/239.77.0.78:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://n1.gzbody.com:85/rtp/239.77.1.163:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://n1.gzbody.com:85/rtp/239.77.1.166:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://n1.gzbody.com:85/rtp/239.77.0.33:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际, URL: http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8, IPv_Type: ipv4, Location: 中国-广东, ISP: 移动, Date: None, Delay: 5807 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://59.35.185.47:8188/udp/239.77.1.163:5146, IPv_Type: ipv4, Location: 中国-广东-潮州, ISP: 电信, Date: None, Delay: 389 ms, Speed: 0.00 M/s, Resolution: 0x0
Name: CCTV4-中文国际, URL: http://3501776.xyz:35455/itv/1000000005000265004.m3u8?cdn=ystenlive, IPv_Type: ipv4, Location: 中国-江苏-淮安, ISP: 电信, Date: None, Delay: 222 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://171.15.18.199:8180/TV00000000000000000004@HHZT, IPv_Type: ipv4, Location: 中国-河南-漯河, ISP: 电信, Date: None, Delay: 447 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://58.57.40.22:9901/tsfile/live/1003_1.m3u8, IPv_Type: ipv4, Location: 中国-山东-临沂, ISP: 电信, Date: None, Delay: 5366 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226838/59814684.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际, URL: http://3501776.xyz:35455/itv/1000000005000265004.m3u8?cdn=ystenlive, IPv_Type: ipv4, Location: 中国-江苏-淮安, ISP: 电信, Date: None, Delay: 222 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV4-中文国际（美洲）, URL: http://home.l-ht.cn:4000/rtp/239.77.1.163:5146, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 电信, Date: None, Delay: 405 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际（美洲）, URL: http://183.11.239.36:808/hls/77/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5654 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV4-中文国际（美洲）, URL: http://n1.gzbody.com:85/rtp/239.253.43.121:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际（欧洲）, URL: http://home.l-ht.cn:4000/rtp/239.77.1.163:5146, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 电信, Date: None, Delay: 405 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV4-中文国际（欧洲）, URL: http://183.11.239.36:808/hls/67/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5654 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV4-中文国际（欧洲）, URL: http://n1.gzbody.com:85/rtp/239.253.43.120:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://ygbh.site/php/bfgd.php?id=064, IPv_Type: ipv4, Location: 美国-加利福尼亚州, ISP: , Date: None, Delay: 5341 ms, Speed: 0.76 M/s, Resolution: None
Name: CCTV5-体育, URL: http://220.169.100.41:10087/udp/239.76.253.155:9000, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV5-体育, URL: http://220.169.100.41:10087/udp/239.76.254.214:9000, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV5-体育, URL: http://218.89.240.144:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 5656 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-广安, ISP: 移动, Date: None, Delay: 5708 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://sh.lnott.top:880/dx05.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-鞍山, ISP: 移动, Date: None, Delay: 5345 ms, Speed: 0.16 M/s, Resolution: None
Name: CCTV5-体育, URL: http://120.238.94.10:9901/tsfile/live/1022_1.m3u8, IPv_Type: ipv4, Location: 中国-广东-江门, ISP: 移动, Date: None, Delay: 5765 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV5-体育, URL: http://113.15.109.216:59901/tsfile/live/0005_1.m3u8, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV5-体育, URL: http://113.15.109.216:59901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV5-体育, URL: http://www.cdnstv.com:6398/hls/5/index.m3u8, IPv_Type: ipv4, Location: 中国-河南-平顶山, ISP: 电信, Date: None, Delay: 5643 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV5-体育, URL: http://111.14.181.15:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-山东, ISP: 移动, Date: None, Delay: 5554 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://1.195.131.69:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-河南-濮阳, ISP: 电信, Date: None, Delay: 5234 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV5-体育, URL: http://1.197.251.119:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-河南-漯河, ISP: 电信, Date: None, Delay: 5295 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://116.9.204.242:9901/tsfile/live/0005_1.m3u8, IPv_Type: ipv4, Location: 中国-广西-贺州, ISP: 电信, Date: None, Delay: 5255 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV5-体育, URL: http://116.9.204.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-广西-贺州, ISP: 电信, Date: None, Delay: 5255 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV5-体育, URL: http://home.l-ht.cn:4000/rtp/239.77.0.170:5146, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 电信, Date: None, Delay: 405 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://183.11.239.36:808/hls/93/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5654 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV5-体育, URL: http://gmxw.7766.org:808/hls/93/index.m3u8, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 5755 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV5-体育, URL: http://182.150.23.74:808/hls/5/index.m3u8, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 5895 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: http://182.150.23.74:808/hls/5/index.m3u8, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 5895 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: http://n1.gzbody.com:85/rtp/239.77.0.170:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://n1.gzbody.com:85/rtp/239.77.1.8:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://n1.gzbody.com:85/rtp/239.77.0.34:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5-体育, URL: http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8, IPv_Type: ipv4, Location: 中国-广东, ISP: 移动, Date: None, Delay: 5807 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: http://59.35.185.47:8188/udp/239.77.0.170:5146, IPv_Type: ipv4, Location: 中国-广东-潮州, ISP: 电信, Date: None, Delay: 389 ms, Speed: 0.00 M/s, Resolution: 0x0
Name: CCTV5-体育, URL: http://171.15.18.199:8180/TV00000000000000000005@HHZT, IPv_Type: ipv4, Location: 中国-河南-漯河, ISP: 电信, Date: None, Delay: 447 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: http://58.57.40.22:9901/tsfile/live/1004_1.m3u8, IPv_Type: ipv4, Location: 中国-山东-临沂, ISP: 电信, Date: None, Delay: 5366 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226907/65396401.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5-体育, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226852/63329574.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://ygbh.site/php/bfgd.php?id=246, IPv_Type: ipv4, Location: 美国-加利福尼亚州, ISP: , Date: None, Delay: 5341 ms, Speed: 0.76 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://220.169.100.41:10087/udp/239.76.254.215:9000, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://220.169.100.41:10087/udp/239.76.246.168:1234, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://220.169.100.41:10087/udp/239.76.253.168:9000, IPv_Type: ipv4, Location: 中国-湖南-怀化, ISP: 电信, Date: None, Delay: 1452 ms, Speed: 0.68 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://222.169.85.8:9901/tsfile/live/0116_1.m3u8, IPv_Type: ipv4, Location: 中国-吉林-辽源, ISP: 电信, Date: None, Delay: 5762 ms, Speed: 0.24 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://222.169.85.8:9901/tsfile/live/0116_1.m3u8, IPv_Type: ipv4, Location: 中国-吉林-辽源, ISP: 电信, Date: None, Delay: 5762 ms, Speed: 0.24 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://218.89.240.144:59901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 5656 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://183.223.157.33:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-四川-广安, ISP: 移动, Date: None, Delay: 5708 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://sh.lnott.top:880/dx16.m3u8, IPv_Type: ipv4, Location: 中国-辽宁-鞍山, ISP: 移动, Date: None, Delay: 5345 ms, Speed: 0.16 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://183.215.134.239:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-湖南-长沙, ISP: 移动, Date: None, Delay: 5897 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: http://113.15.109.216:59901/tsfile/live/1001_1.m3u8, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV5+-体育赛事, URL: http://113.15.109.216:59901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-广西-河池, ISP: 电信, Date: None, Delay: 5378 ms, Speed: 0.10 M/s, Resolution: 720x576
Name: CCTV5+-体育赛事, URL: http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0, IPv_Type: ipv4, Location: 中国-山东, ISP: 移动, Date: None, Delay: 5554 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://home.l-ht.cn:4000/rtp/239.77.1.31:5146, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 电信, Date: None, Delay: 405 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://n1.gzbody.com:85/rtp/239.77.1.31:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://n1.gzbody.com:85/rtp/239.77.0.87:5146, IPv_Type: ipv6, Location: 中国, ISP: 中国电信, Date: None, Delay: 399 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV5+-体育赛事, URL: http://59.35.185.47:8188/udp/239.77.0.87:5146, IPv_Type: ipv4, Location: 中国-广东-潮州, ISP: 电信, Date: None, Delay: 389 ms, Speed: 0.00 M/s, Resolution: 0x0
Name: CCTV5+-体育赛事, URL: http://59.35.185.47:8188/udp/239.77.1.31:5146, IPv_Type: ipv4, Location: 中国-广东-潮州, ISP: 电信, Date: None, Delay: 389 ms, Speed: 0.00 M/s, Resolution: 0x0
Name: CCTV5+-体育赛事, URL: http://58.57.40.22:9901/tsfile/live/1005_1.m3u8, IPv_Type: ipv4, Location: 中国-山东-临沂, ISP: 电信, Date: None, Delay: 5366 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV5+-体育赛事, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226976/85722488.smil, IPv_Type: ipv4, Location: 中国-江西-宜春, ISP: 电信, Date: None, Delay: 5005 ms, Speed: 0.00 M/s, Resolution: None
